,id,decimalLatitude,decimalLongitude,occurrenceStatus
1475,1475,-38.22372224,145.2206436,0
1476,1476,-37.77827778,145.0552601,0
1477,1477,-38.2122,145.43,0
1478,1478,-37.66816552,145.2238392,0
1479,1479,-37.744,145.264,0
1480,1480,-37.60692835,145.2135482,0
1481,1481,-37.6809,145.17,0
1482,1482,-37.70670522,145.4197551,0
1483,1483,-37.7087,145.275,0
1484,1484,-37.7086,145.275,0
1485,1485,-37.76986552,145.6230959,0
1486,1486,-37.62587555,145.1116236,0
1487,1487,-37.7491,145.646,0
1488,1488,-37.7696562,145.6234973,0
1489,1489,-37.74108795,145.2383972,0
1490,1490,-37.83826971,145.2188169,0
1491,1491,-33.2231,151.3,0
1492,1492,-33.22302065,151.3004849,0
1493,1493,-33.23375779,151.2989995,0
1494,1494,-33.2334,151.299,0
1495,1495,-33.23336375,151.2991454,0
1496,1496,-33.41072939,151.2937589,0
1497,1497,-33.2337,151.299,0
1498,1498,-33.38563758,151.377591,0
1499,1499,-33.2706,151.362,0
1500,1500,-33.2706022,151.3617195,0
1501,1501,-32.6931,151.475,0
1502,1502,-33.35323021,151.3618712,0
1503,1503,-33.41235779,151.2942109,0
1504,1504,-33.41085429,151.3560976,0
1505,1505,-33.2336,151.299,0
1506,1506,-33.2576,151.331,0
1507,1507,-33.2706,151.361,0
1508,1508,-33.2753,151.4,0
1509,1509,-32.98595234,151.5928376,0
1510,1510,-33.05203663,151.5627921,0
1511,1511,-33.27387993,151.5566857,0
1512,1512,-33.13169124,151.6349456,0
1513,1513,-33.13180032,151.6351673,0
1514,1514,-33.1322226,151.6353453,0
1515,1515,-33.13837913,151.6259876,0
1516,1516,-33.2059265,151.590524,0
1517,1517,-33.3247,151.365,0
1518,1518,-33.3249,151.365,0
1519,1519,-33.325,151.365,0
1520,1520,-33.328,151.366,0
1521,1521,-33.3306,151.371,0
1522,1522,-33.3281,151.366,0
1523,1523,-33.3251,151.365,0
1524,1524,-33.3246,151.365,0
1525,1525,-33.3282,151.366,0
1526,1526,-33.3283,151.366,0
1527,1527,-33.2854,151.399,0
1528,1528,-33.4840317,151.2871296,0
1529,1529,-32.5267504,151.196441,0
1530,1530,-33.48388412,151.2905079,0
1531,1531,-33.3245,151.365,0
1532,1532,-33.48406694,151.2877497,0
1533,1533,-33.4374,151.401,0
1534,1534,-33.43748933,151.3994655,0
1535,1535,-33.42824468,151.4035288,0
1536,1536,-32.75462584,151.5166959,0
1537,1537,-33.1688,151.475,0
1538,1538,-33.12457419,151.6458522,0
1539,1539,-33.12460051,151.6458877,0
1540,1540,-33.12463794,151.6459125,0
1541,1541,-33.2757,151.4,0
1542,1542,-32.85940892,151.3055847,0
1543,1543,-33.23341895,151.2991839,0
1544,1544,-33.23342075,151.2990702,0
1545,1545,-32.5587,151.552,0
1546,1546,-33.05208703,151.5628716,0
1547,1547,-33.1856,151.454,0
1548,1548,-33.4927,150.736,0
1549,1549,-33.2756523,151.3995571,0
1550,1550,-33.23347385,151.2991249,0
1551,1551,-33.4187,151.387,0
1552,1552,-33.2343,151.299,0
1553,1553,-33.25787382,151.3318387,0
1554,1554,-32.99575109,151.3266142,0
1555,1555,-33.262,151.334,0
1556,1556,-33.27069243,151.3615481,0
1557,1557,-33.4308416,151.3815227,0
1558,1558,-33.43092165,151.3812798,0
1559,1559,-32.5588,151.552,0
1560,1560,-33.05205605,151.5628097,0
1561,1561,-33.08686402,151.420951,0
1562,1562,-33.3245,151.365,0
1563,1563,-33.3244,151.365,0
1564,1564,-33.3243,151.365,0
1565,1565,-33.3294,151.368,0
1566,1566,-33.3291,151.367,0
1567,1567,-33.3244,151.365,0
1568,1568,-32.99264972,151.3498924,0
1569,1569,-33.43059962,151.3808185,0
1570,1570,-32.52678926,151.1967235,0
1571,1571,-32.52676846,151.196503,0
1572,1572,-33.3253,151.365,0
1573,1573,-33.3255,151.365,0
1574,1574,-33.3252,151.365,0
1575,1575,-32.70023544,151.5447036,0
1576,1576,-33.39746793,151.3778682,0
1577,1577,-32.52669339,151.1966796,0
1578,1578,-32.88967953,151.1074804,0
1579,1579,-33.2638,150.916,0
1580,1580,-32.52654967,151.1965963,0
1581,1581,-33.43767168,151.3991413,0
1582,1582,-33.43054476,151.3808102,0
1583,1583,-33.2879,151.559,0
1584,1584,-33.26778878,151.3465292,0
1585,1585,-33.26955149,151.3543588,0
1586,1586,-33.1109,151.463,0
1587,1587,-33.2273,151.462,0
1588,1588,-33.2883,151.559,0
1589,1589,-33.4014,151.462,0
1590,1590,-32.52687633,151.1965004,0
1591,1591,-33.364,151.481,0
1592,1592,-33.10354111,151.5413158,0
1593,1593,-33.111,151.463,0
1594,1594,-33.288,151.366,0
1595,1595,-33.24157278,151.4326053,0
1596,1596,-33.2771,151.462,0
1597,1597,-33.12528599,151.6452001,0
1598,1598,-33.46153052,151.0879549,0
1599,1599,-33.3665,151.485,0
1600,1600,-32.91421813,151.6358001,0
1601,1601,-32.91549919,151.6365383,0
1602,1602,-32.91615418,151.6374839,0
1603,1603,-32.8984,151.281,0
1604,1604,-33.4079,151.448,0
1605,1605,-32.52652835,151.1969558,0
1606,1606,-32.78801916,151.370094,0
1607,1607,-33.48236769,151.4214672,0
1608,1608,-33.47848652,151.3832314,0
1609,1609,-33.4918,151.226,0
1610,1610,-33.4921,151.226,0
1611,1611,-33.29249548,151.4672126,0
1612,1612,-33.14330297,151.6368311,0
1613,1613,-33.43098833,151.3812169,0
1614,1614,-33.43091981,151.3808631,0
1615,1615,-32.9869,151.581,0
1616,1616,-33.3242,151.365,0
1617,1617,-33.0548288,151.582077,0
1618,1618,-32.62994554,151.6557998,0
1619,1619,-33.3985,151.311,0
1620,1620,-33.05504824,151.5820177,0
1621,1621,-33.24330429,151.4529899,0
1622,1622,-32.98527628,151.6052077,0
1623,1623,-33.29345693,151.4691647,0
1624,1624,-32.5265187,151.1969142,0
1625,1625,-32.7974,151.281,0
1626,1626,-32.7972,151.281,0
1627,1627,-32.52712086,151.1966553,0
1628,1628,-33.2871,151.448,0
1629,1629,-33.187,151.455,0
1630,1630,-33.46147805,151.0879212,0
1631,1631,-33.17785955,151.555978,0
1632,1632,-32.9227909,151.6450367,0
1633,1633,-33.325,151.364,0
1634,1634,-33.3249,151.364,0
1635,1635,-33.3248,151.365,0
1636,1636,-33.05483708,151.5660879,0
1637,1637,-33.46150168,151.0879008,0
1638,1638,-33.3344,151.373,0
1639,1639,-32.83781424,151.6865827,0
1640,1640,-33.49885232,151.2799135,0
1641,1641,-33.1675,151.474,0
1642,1642,-32.7248,151.352,0
1643,1643,-32.9670139,151.2700132,0
1644,1644,-32.96703514,151.2699943,0
1645,1645,-32.96696035,151.2700554,0
1646,1646,-33.36737077,151.3687636,0
1647,1647,-33.29211826,151.4680959,0
1648,1648,-33.29259912,151.4668503,0
1649,1649,-33.32082074,151.4195242,0
1650,1650,-33.06304773,151.4601951,0
1651,1651,-33.1407,151.502,0
1652,1652,-33.325,151.365,0
1653,1653,-33.1084,151.631,0
1654,1654,-33.3249,151.365,0
1655,1655,-33.02798854,151.6339565,0
1656,1656,-33.1066,151.185,0
1657,1657,-32.52678688,151.1965677,0
1658,1658,-33.29286751,151.4666244,0
1659,1659,-33.2921,151.469,0
1660,1660,-33.32080892,151.4198601,0
1661,1661,-33.32092837,151.4197923,0
1662,1662,-33.23974763,151.4672804,0
1663,1663,-33.32092552,151.4197794,0
1664,1664,-33.32073323,151.4192476,0
1665,1665,-33.3251,151.365,0
1666,1666,-33.3247,151.365,0
1667,1667,-32.78784201,151.3703165,0
1668,1668,-32.52629654,151.197568,0
1669,1669,-33.3939532,151.4336067,0
1670,1670,-32.9662,150.901,0
1671,1671,-33.25748012,151.3314322,0
1672,1672,-33.262,151.334,0
1673,1673,-33.26214398,151.3339554,0
1674,1674,-32.98597591,151.5927857,0
1675,1675,-32.966197,150.9010639,0
1676,1676,-32.6982,151.524,0
1677,1677,-33.3243,151.365,0
1678,1678,-32.91939755,151.621649,0
1679,1679,-32.98618351,151.5927059,0
1680,1680,-32.83858123,151.6794776,0
1681,1681,-33.29216172,151.4680169,0
1682,1682,-33.05876809,151.4071004,0
1683,1683,-33.05877778,151.4070875,0
1684,1684,-32.8336,151.64,0
1685,1685,-33.3982,151.258,0
1686,1686,-33.2926588,151.4668631,0
1687,1687,-33.29251702,151.4671928,0
1688,1688,-33.29202886,151.4682763,0
1689,1689,-33.292,151.468,0
1690,1690,-33.4182,151.358,0
1691,1691,-33.1777515,151.5557895,0
1692,1692,-33.44595621,151.2851206,0
1693,1693,-33.3248,151.365,0
1694,1694,-33.07903963,151.4277106,0
1695,1695,-33.4316,151.298,0
1696,1696,-33.45724294,151.3930311,0
1697,1697,-33.24967147,151.3103554,0
1698,1698,-32.68040625,151.3482234,0
1699,1699,-33.4976,151.297,0
1700,1700,-33.3247,151.366,0
1701,1701,-32.9653,151.434,0
1702,1702,-33.3074,151.3,0
1703,1703,-32.92886591,151.6409644,0
1704,1704,-33.014,151.685,0
1705,1705,-33.3244,151.364,0
1706,1706,-33.3246,151.365,0
1707,1707,-32.9851,151.581,0
1708,1708,-32.93670138,151.6385319,0
1709,1709,-33.29476195,151.2017738,0
1710,1710,-33.3642,151.482,0
1711,1711,-33.3641,151.481,0
1712,1712,-32.70394358,151.445654,0
1713,1713,-32.93743894,151.156811,0
1714,1714,-32.70388496,151.4457126,0
1715,1715,-33.35695596,151.3749243,0
1716,1716,-33.29256048,151.4672677,0
1717,1717,-33.05469743,151.5659098,0
1718,1718,-32.7601,151.633,0
1719,1719,-33.3242,151.365,0
1720,1720,-33.3246,151.364,0
1721,1721,-33.24737197,151.3102334,0
1722,1722,-32.71657135,151.5441556,0
1723,1723,-33.4928,150.736,0
1724,1724,-33.3241,151.365,0
1725,1725,-32.93668026,151.638555,0
1726,1726,-33.29336758,151.4668923,0
1727,1727,-33.3254,151.364,0
1728,1728,-32.78811287,151.3701405,0
1729,1729,-33.4439,150.883,0
1730,1730,-33.4423,150.883,0
1731,1731,-33.4424,150.883,0
1732,1732,-32.78799753,151.3701186,0
1733,1733,-32.78798781,151.3701229,0
1734,1734,-33.324,151.365,0
1735,1735,-33.23693445,151.4067541,0
1736,1736,-32.77240842,151.2902147,0
1737,1737,-33.49681133,150.7448696,0
1738,1738,-33.49639135,150.7436936,0
1739,1739,-32.9872,151.081,0
1740,1740,-32.98608714,151.5927465,0
1741,1741,-33.4011,151.463,0
1742,1742,-33.07885225,151.4278552,0
1743,1743,-33.4474,151.305,0
1744,1744,-33.4965004,150.7448734,0
1745,1745,-33.3245,151.364,0
1746,1746,-33.49656063,150.744819,0
1747,1747,-33.3238,151.365,0
1748,1748,-33.3248,151.366,0
1749,1749,-33.3239,151.365,0
1750,1750,-32.78801224,151.3700596,0
1751,1751,-32.84451381,151.6972736,0
1752,1752,-33.36956787,151.3589158,0
1753,1753,-32.7539,151.376,0
1754,1754,-32.78780743,151.3703887,0
1755,1755,-32.99575905,151.3265062,0
1756,1756,-32.5265791,151.1965616,0
1757,1757,-33.46148076,151.0878405,0
1758,1758,-32.787819,151.3706051,0
1759,1759,-32.74794184,151.5889434,0
1760,1760,-32.7878643,151.3704487,0
1761,1761,-32.7971028,151.3900997,0
1762,1762,-32.5530517,151.5126165,0
1763,1763,-32.96184638,151.6999572,0
1764,1764,-32.78781443,151.3706663,0
1765,1765,-33.29838786,151.4268333,0
1766,1766,-32.78794334,151.3701769,0
1767,1767,-32.70333022,151.4990874,0
1768,1768,-33.36945049,151.4779213,0
1769,1769,-32.78779683,151.3705992,0
1770,1770,-32.98605887,151.5926318,0
1771,1771,-32.78779741,151.3706283,0
1772,1772,-33.29834089,151.4271841,0
1773,1773,-32.83794626,151.4891971,0
1774,1774,-32.836197,151.4919641,0
1775,1775,-33.05463505,151.5658542,0
1776,1776,-33.23469734,151.2980677,0
1777,1777,-32.78782373,151.3703987,0
1778,1778,-32.78785973,151.3706629,0
1779,1779,-32.7971797,151.6621358,0
1780,1780,-32.70338651,151.5012818,0
1781,1781,-32.9647,151.435,0
1782,1782,-33.0969,151.352,0
1783,1783,-33.29336716,151.4690504,0
1784,1784,-33.41010197,151.4629253,0
1785,1785,-33.4018,151.462,0
1786,1786,-33.49980292,150.7381573,0
1787,1787,-33.4958879,150.7439098,0
1788,1788,-33.37985951,150.9868555,0
1789,1789,-33.35716011,151.3747886,0
1790,1790,-33.4012,151.462,0
1791,1791,-33.0141,151.685,0
1792,1792,-32.5533,151.513,0
1793,1793,-33.2837,151.558,0
1794,1794,-33.1723,151.552,0
1795,1795,-32.51836843,151.5133345,0
1796,1796,-33.3251,151.364,0
1797,1797,-33.3252,151.365,0
1798,1798,-33.31199468,151.1291864,0
1799,1799,-32.78778174,151.3706474,0
1800,1800,-33.29818912,151.4297189,0
1801,1801,-33.1072,151.185,0
1802,1802,-33.382,151.469,0
1803,1803,-32.69651219,151.5035092,0
1804,1804,-33.393,151.329,0
1805,1805,-33.36948068,151.4778482,0
1806,1806,-32.78782906,151.3705751,0
1807,1807,-33.49673589,150.7434943,0
1808,1808,-32.70144986,151.5055904,0
1809,1809,-32.70488174,151.5065289,0
1810,1810,-32.78778057,151.3706186,0
1811,1811,-32.79573648,151.496745,0
1812,1812,-32.76236937,151.3102681,0
1813,1813,-32.79566421,151.4972739,0
1814,1814,-32.78781795,151.3706426,0
1815,1815,-32.8749,151.696,0
1816,1816,-32.52657162,151.1966005,0
1817,1817,-33.07436326,151.4643478,0
1818,1818,-33.3626,151.355,0
1819,1819,-33.03812777,151.6694606,0
1820,1820,-32.91543293,151.6566682,0
1821,1821,-32.91465331,151.6552148,0
1822,1822,-32.70047265,151.5137419,0
1823,1823,-32.99894477,151.6849755,0
1824,1824,-33.1246,151.646,0
1825,1825,-33.29872875,151.4245729,0
1826,1826,-33.29911136,151.4253733,0
1827,1827,-32.6969,151.518,0
1828,1828,-33.23516347,151.2230583,0
1829,1829,-32.61678471,151.3135624,0
1830,1830,-32.5735,151.026,0
1831,1831,-33.4614355,151.0878083,0
1832,1832,-32.55303957,151.5127295,0
1833,1833,-32.79255108,151.50204,0
1834,1834,-33.0136,151.125,0
1835,1835,-32.92362651,151.656188,0
1836,1836,-32.7877783,151.3706365,0
1837,1837,-33.36947438,151.4778252,0
1838,1838,-33.3256,151.364,0
1839,1839,-33.282887,151.5735381,0
1840,1840,-32.78548313,151.3675657,0
1841,1841,-33.4262,151.301,0
1842,1842,-33.4263,151.301,0
1843,1843,-33.4263,151.3,0
1844,1844,-33.49862232,151.3863889,0
1845,1845,-33.3695056,151.4778322,0
1846,1846,-33.02357084,151.6838601,0
1847,1847,-33.01794987,151.1779941,0
1848,1848,-33.36956106,151.4778133,0
1849,1849,-33.29356894,151.2005581,0
1850,1850,-33.29299312,151.4718202,0
1851,1851,-32.70429756,151.6947894,0
1852,1852,-33.49969083,150.7382641,0
1853,1853,-33.1464,151.375,0
1854,1854,-33.38855009,151.3258351,0
1855,1855,-33.35782757,151.3972667,0
1856,1856,-33.43767038,151.4070289,0
1857,1857,-33.4549,151.304,0
1858,1858,-33.14894022,151.6069363,0
1859,1859,-32.83988279,151.6799096,0
1860,1860,-32.8398561,151.6797786,0
1861,1861,-32.89637617,151.0963642,0
1862,1862,-32.87485191,151.6957333,0
1863,1863,-32.87487985,151.6957494,0
1864,1864,-32.80065734,151.4971692,0
1865,1865,-33.45221914,151.1953079,0
1866,1866,-33.1786,151.628,0
1867,1867,-33.2564,151.269,0
1868,1868,-33.2909906,151.4652168,0
1869,1869,-33.40071535,151.2696853,0
1870,1870,-33.36946755,151.4778349,0
1871,1871,-32.91186123,151.1245023,0
1872,1872,-33.35778094,151.397238,0
1873,1873,-32.78779234,151.3706759,0
1874,1874,-33.39115458,151.3285409,0
1875,1875,-33.02184727,151.6866677,0
1876,1876,-33.36694371,151.4770499,0
1877,1877,-33.28258232,151.5736917,0
1878,1878,-33.28264696,151.5736394,0
1879,1879,-33.2827,151.574,0
1880,1880,-32.71569385,151.5391577,0
1881,1881,-32.7722,151.291,0
1882,1882,-33.45670311,151.440746,0
1883,1883,-32.9327,151.15,0
1884,1884,-33.38516367,151.4601117,0
1885,1885,-32.76102032,151.6644188,0
1886,1886,-33.43072409,151.3809115,0
1887,1887,-32.63887589,151.4005705,0
1888,1888,-33.37132394,151.4797683,0
1889,1889,-33.48286884,151.2877744,0
1890,1890,-33.36957018,151.4778974,0
1891,1891,-33.00318664,151.6425377,0
1892,1892,-32.52650899,151.1974373,0
1893,1893,-32.52668853,151.1965334,0
1894,1894,-33.2921,151.465,0
1895,1895,-33.4849,151.288,0
1896,1896,-33.4843,151.288,0
1897,1897,-33.36949793,151.4778549,0
1898,1898,-33.43648386,151.3132786,0
1899,1899,-33.36471983,151.4783167,0
1900,1900,-32.699,151.454,0
1901,1901,-33.48360213,151.2886032,0
1902,1902,-33.294,151.15,0
1903,1903,-32.9618,151.552,0
1904,1904,-33.43842805,151.2830196,0
1905,1905,-33.49974735,150.7385484,0
1906,1906,-33.44397811,150.8828493,0
1907,1907,-33.39274795,151.2426582,0
1908,1908,-33.36951415,151.4778512,0
1909,1909,-32.98600077,151.5926779,0
1910,1910,-32.93259865,151.128649,0
1911,1911,-32.70447351,151.6947011,0
1912,1912,-32.9862,151.582,0
1913,1913,-33.0218,151.183,0
1914,1914,-33.31207282,151.1291531,0
1915,1915,-33.36950212,151.4779136,0
1916,1916,-33.31451986,151.1036339,0
1917,1917,-33.29413125,151.149953,0
1918,1918,-33.31462359,151.1035651,0
1919,1919,-33.31463948,151.1035668,0
1920,1920,-33.29414819,151.1499727,0
1921,1921,-33.29410194,151.1498778,0
1922,1922,-33.0670419,151.5332517,0
1923,1923,-32.919,151.427,0
1924,1924,-32.9185,151.427,0
1925,1925,-32.8834,151.309,0
1926,1926,-33.4377264,151.3998891,0
1927,1927,-32.8903,151.476,0
1928,1928,-33.2932,151.471,0
1929,1929,-33.2921,151.464,0
1930,1930,-32.929,151.424,0
1931,1931,-32.9872,151.586,0
1932,1932,-33.40281843,151.1718374,0
1933,1933,-33.39936803,151.4082276,0
1934,1934,-33.39931107,151.4076646,0
1935,1935,-33.03770172,151.6705041,0
1936,1936,-32.76362611,151.5305834,0
1937,1937,-33.36947704,151.4778569,0
1938,1938,-32.9644,151.553,0
1939,1939,-32.9634,151.552,0
1940,1940,-33.3964,151.422,0
1941,1941,-33.49989273,150.7381558,0
1942,1942,-33.4011,151.462,0
1943,1943,-33.08433337,151.4337138,0
1944,1944,-32.8315,151.48,0
1945,1945,-32.9655,151.644,0
1946,1946,-33.49632862,150.7439745,0
1947,1947,-33.40294597,151.1716861,0
1948,1948,-33.4014,151.463,0
1949,1949,-33.1013,151.649,0
1950,1950,-33.38448386,151.4598795,0
1951,1951,-33.30651572,151.5264429,0
1952,1952,-32.91552872,151.6319755,0
1953,1953,-33.3978718,151.4073027,0
1954,1954,-33.4925,150.735,0
1955,1955,-32.6503,151.424,0
1956,1956,-33.40290276,151.1926658,0
1957,1957,-32.8314,151.48,0
1958,1958,-33.35952622,151.3978747,0
1959,1959,-33.00280229,151.6411952,0
1960,1960,-32.95401365,151.5672484,0
1961,1961,-32.7064,151.533,0
1962,1962,-33.10752326,151.4877323,0
1963,1963,-33.2907,151.462,0
1964,1964,-32.95343233,151.5672421,0
1965,1965,-32.95356242,151.5673978,0
1966,1966,-32.95401491,151.567249,0
1967,1967,-33.28334683,151.564318,0
1968,1968,-32.97624074,151.6581243,0
1969,1969,-33.44239822,151.2865308,0
1970,1970,-33.36950191,151.477841,0
1971,1971,-33.0281028,151.6337745,0
1972,1972,-33.07878713,151.4279799,0
1973,1973,-33.2925,151.468,0
1974,1974,-32.93487376,151.4330894,0
1975,1975,-33.35700206,151.3804271,0
1976,1976,-33.2941384,151.1500303,0
1977,1977,-32.54090611,151.1679565,0
1978,1978,-33.07876525,151.4279573,0
1979,1979,-33.442114,151.4144115,0
1980,1980,-33.13155347,151.3788596,0
1981,1981,-33.2919,151.465,0
1982,1982,-32.9321456,151.1273409,0
1983,1983,-33.4012,151.462,0
1984,1984,-32.83847142,151.6808332,0
1985,1985,-33.48287038,151.3954379,0
1986,1986,-33.37422465,151.2883523,0
1987,1987,-33.29345432,151.2003472,0
1988,1988,-32.8902,151.476,0
1989,1989,-32.7660571,151.4919588,0
1990,1990,-32.92814765,151.1284155,0
1991,1991,-33.48460255,151.288508,0
1992,1992,-33.4013,151.462,0
1993,1993,-32.9349141,151.4331274,0
1994,1994,-33.3642,151.479,0
1995,1995,-32.78782495,151.3706754,0
1996,1996,-32.9188,151.675,0
1997,1997,-32.8231,151.505,0
1998,1998,-33.37008802,151.4776848,0
1999,1999,-32.5239,151.177,0
2000,2000,-32.52652116,151.1971739,0
2001,2001,-33.38898665,151.3258293,0
2002,2002,-33.0206,151.649,0
2003,2003,-33.37228345,151.4795294,0
2004,2004,-33.022,151.183,0
2005,2005,-32.95391202,151.5671329,0
2006,2006,-33.40303003,151.1716134,0
2007,2007,-33.38871935,151.3258841,0
2008,2008,-32.73522025,151.5556374,0
2009,2009,-32.93684566,151.5570483,0
2010,2010,-33.04634421,151.5701881,0
2011,2011,-32.93685699,151.5570007,0
2012,2012,-33.37473786,151.4700748,0
2013,2013,-32.9854,151.689,0
2014,2014,-33.3251,151.364,0
2015,2015,-33.02066298,151.4160375,0
2016,2016,-32.93664035,151.556766,0
2017,2017,-33.240998,151.2439688,0
2018,2018,-33.49621898,150.7439483,0
2019,2019,-33.49635443,150.7441223,0
2020,2020,-32.83960893,151.5252908,0
2021,2021,-33.36998088,151.4777079,0
2022,2022,-32.99569543,151.3265886,0
2023,2023,-32.52667921,151.19683,0
2024,2024,-32.9859472,151.5926897,0
2025,2025,-33.3227,151.174,0
2026,2026,-33.3226,151.174,0
2027,2027,-32.98588717,151.5928146,0
2028,2028,-32.78785718,151.3703533,0
2029,2029,-33.37241483,151.4719704,0
2030,2030,-32.98588012,151.5928561,0
2031,2031,-32.9658,151.687,0
2032,2032,-32.9075,151.686,0
2033,2033,-33.31149139,151.1293942,0
2034,2034,-32.9076,151.686,0
2035,2035,-32.9077,151.686,0
2036,2036,-32.929,151.426,0
2037,2037,-32.9976,151.583,0
2038,2038,-32.83964644,151.5253908,0
2039,2039,-33.37241124,151.4719357,0
2040,2040,-33.48171897,151.284481,0
2041,2041,-32.72642828,151.6161651,0
2042,2042,-32.95404475,151.5661824,0
2043,2043,-33.1624,151.577,0
2044,2044,-33.1657,151.578,0
2045,2045,-32.95388969,151.5673875,0
2046,2046,-33.35706849,151.3803064,0
2047,2047,-33.3228,151.174,0
2048,2048,-33.36987407,151.4777808,0
2049,2049,-32.9659,151.687,0
2050,2050,-33.46150474,151.0878835,0
2051,2051,-32.56668744,151.4577406,0
2052,2052,-33.0139,151.685,0
2053,2053,-33.1752,151.628,0
2054,2054,-33.18896071,151.4858981,0
2055,2055,-32.6902125,151.5856446,0
2056,2056,-33.06703229,151.5331533,0
2057,2057,-33.06708092,151.5331672,0
2058,2058,-33.3698334,151.4777613,0
2059,2059,-33.08435675,151.4337659,0
2060,2060,-33.29078424,150.9736489,0
2061,2061,-32.9861771,151.590809,0
2062,2062,-33.4306818,151.3808567,0
2063,2063,-33.43066906,151.3808514,0
2064,2064,-33.4932,151.422,0
2065,2065,-32.9858,151.583,0
2066,2066,-33.29106201,151.1518676,0
2067,2067,-33.26978279,151.1665996,0
2068,2068,-32.9294,151.426,0
2069,2069,-32.73531672,151.5554561,0
2070,2070,-33.2586518,151.3268238,0
2071,2071,-33.40205894,151.1725098,0
2072,2072,-33.3627,151.355,0
2073,2073,-32.64323414,151.4901811,0
2074,2074,-33.0112,151.69,0
2075,2075,-32.96279492,151.6442139,0
2076,2076,-33.400648,151.2703298,0
2077,2077,-33.32991867,151.4349231,0
2078,2078,-32.9842,151.586,0
2079,2079,-33.49459905,151.3952851,0
2080,2080,-33.39296349,151.3279732,0
2081,2081,-33.35668988,151.3744654,0
2082,2082,-32.9844,151.584,0
2083,2083,-32.75398662,151.5198036,0
2084,2084,-32.73521722,151.5555384,0
2085,2085,-33.36948016,151.4778777,0
2086,2086,-32.9842,151.585,0
2087,2087,-32.984,151.585,0
2088,2088,-32.9843,151.587,0
2089,2089,-32.984,151.586,0
2090,2090,-32.5238,151.177,0
2091,2091,-32.98596943,151.5928089,0
2092,2092,-33.21311341,151.0988633,0
2093,2093,-33.3592,151.439,0
2094,2094,-33.44213257,151.4144286,0
2095,2095,-33.44209531,151.4144166,0
2096,2096,-32.98271875,151.6965679,0
2097,2097,-33.0747,151.537,0
2098,2098,-33.3253,151.365,0
2099,2099,-33.08689594,151.420557,0
2100,2100,-32.73512432,151.5552426,0
2101,2101,-32.9876,151.585,0
2102,2102,-32.9874,151.585,0
2103,2103,-32.986,151.58,0
2104,2104,-32.9977,151.583,0
2105,2105,-33.0019,151.565,0
2106,2106,-32.9999,151.565,0
2107,2107,-32.9975,151.569,0
2108,2108,-32.9946,151.569,0
2109,2109,-32.9883,151.577,0
2110,2110,-33.3721169,151.4794055,0
2111,2111,-33.4013,151.463,0
2112,2112,-33.03771973,151.6705119,0
2113,2113,-32.7351705,151.5553103,0
2114,2114,-33.4174,151.359,0
2115,2115,-32.9967,151.584,0
2116,2116,-32.9958,151.584,0
2117,2117,-32.9877,151.585,0
2118,2118,-32.9854,151.581,0
2119,2119,-32.8999,151.605,0
2120,2120,-33.23425736,151.2981656,0
2121,2121,-32.984,151.587,0
2122,2122,-32.75410071,151.5202488,0
2123,2123,-32.74483572,151.6015635,0
2124,2124,-33.4251951,151.3973424,0
2125,2125,-33.44638148,151.2895929,0
2126,2126,-33.46157653,151.0879406,0
2127,2127,-33.2759,151.485,0
2128,2128,-33.03722408,151.5687271,0
2129,2129,-33.40402266,151.2421581,0
2130,2130,-33.4042654,151.2421254,0
2131,2131,-33.38008413,151.2600572,0
2132,2132,-33.3826,151.215,0
2133,2133,-32.983,151.587,0
2134,2134,-32.985996,151.5927954,0
2135,2135,-33.28332762,151.5643132,0
2136,2136,-33.44207298,151.4144239,0
2137,2137,-32.9852,151.581,0
2138,2138,-32.9853,151.581,0
2139,2139,-32.9964,151.584,0
2140,2140,-32.9968,151.583,0
2141,2141,-32.9919,151.586,0
2142,2142,-32.9846,151.587,0
2143,2143,-33.39018501,151.3258019,0
2144,2144,-32.7157368,151.6518971,0
2145,2145,-33.29086382,151.0948021,0
2146,2146,-33.22572361,151.123117,0
2147,2147,-33.10415466,151.5413495,0
2148,2148,-32.92440194,151.6851633,0
2149,2149,-33.2631,150.914,0
2150,2150,-33.2639,150.916,0
2151,2151,-33.2756,150.925,0
2152,2152,-33.19230295,151.5816551,0
2153,2153,-32.9839,151.587,0
2154,2154,-32.9841,151.585,0
2155,2155,-33.29808456,151.4291701,0
2156,2156,-33.03538084,151.5862368,0
2157,2157,-33.10413758,151.5413578,0
2158,2158,-32.92436814,151.6851814,0
2159,2159,-32.96161726,151.6997798,0
2160,2160,-32.73530255,151.5554644,0
2161,2161,-32.75409723,151.5200451,0
2162,2162,-33.43391659,151.4160496,0
2163,2163,-32.52716979,151.1967562,0
2164,2164,-32.93949901,151.4825886,0
2165,2165,-32.93960122,151.483143,0
2166,2166,-32.951341,151.434751,0
2167,2167,-33.39331482,151.3282241,0
2168,2168,-32.73520858,151.5554194,0
2169,2169,-33.3249,151.364,0
2170,2170,-33.48367768,151.2902151,0
2171,2171,-33.42490439,151.3976705,0
2172,2172,-32.5536,151.513,0
2173,2173,-32.7878068,151.370603,0
2174,2174,-33.44579563,151.2891003,0
2175,2175,-33.4457528,151.2890963,0
2176,2176,-32.81442432,151.4603697,0
2177,2177,-32.52672929,151.1968721,0
2178,2178,-33.22399987,151.4148197,0
